filename,audio_path,actor_id,sentence_code,emotion_code,emotion,actual,predicted,correct
1016_WSI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1016_WSI_NEU_XX.wav,1016,WSI,NEU,neutral,neutral,happy,False
1016_WSI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1016_WSI_SAD_XX.wav,1016,WSI,SAD,sad,sad,neutral,False
1027_DFA_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1027_DFA_DIS_XX.wav,1027,DFA,DIS,disgust,disgust,sad,False
1027_DFA_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1027_DFA_FEA_XX.wav,1027,DFA,FEA,fear,fear,disgust,False
1027_IEO_ANG_LO.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_ANG_LO.wav,1027,IEO,ANG,angry,angry,disgust,False
1027_IEO_DIS_HI.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_DIS_HI.wav,1027,IEO,DIS,disgust,disgust,happy,False
1027_IEO_DIS_LO.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_DIS_LO.wav,1027,IEO,DIS,disgust,disgust,happy,False
1027_IEO_DIS_MD.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_DIS_MD.wav,1027,IEO,DIS,disgust,disgust,angry,False
1027_IEO_FEA_HI.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_FEA_HI.wav,1027,IEO,FEA,fear,fear,happy,False
1027_IEO_FEA_LO.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_FEA_LO.wav,1027,IEO,FEA,fear,fear,sad,False
1027_IEO_FEA_MD.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_FEA_MD.wav,1027,IEO,FEA,fear,fear,sad,False
1027_IEO_HAP_HI.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_HAP_HI.wav,1027,IEO,HAP,happy,happy,fear,False
1027_IEO_HAP_LO.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_HAP_LO.wav,1027,IEO,HAP,happy,happy,sad,False
1027_IEO_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_NEU_XX.wav,1027,IEO,NEU,neutral,neutral,sad,False
1027_IEO_SAD_HI.wav,data/raw/CREMA-D/AudioWAV/1027_IEO_SAD_HI.wav,1027,IEO,SAD,sad,sad,fear,False
1027_IOM_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IOM_DIS_XX.wav,1027,IOM,DIS,disgust,disgust,fear,False
1027_ITH_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1027_ITH_DIS_XX.wav,1027,ITH,DIS,disgust,disgust,sad,False
1027_ITH_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_ITH_NEU_XX.wav,1027,ITH,NEU,neutral,neutral,happy,False
1027_ITS_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1027_ITS_DIS_XX.wav,1027,ITS,DIS,disgust,disgust,sad,False
1027_ITS_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1027_ITS_FEA_XX.wav,1027,ITS,FEA,fear,fear,sad,False
1027_ITS_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1027_ITS_HAP_XX.wav,1027,ITS,HAP,happy,happy,fear,False
1027_ITS_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_ITS_NEU_XX.wav,1027,ITS,NEU,neutral,neutral,fear,False
1027_IWL_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IWL_NEU_XX.wav,1027,IWL,NEU,neutral,neutral,fear,False
1027_IWL_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IWL_SAD_XX.wav,1027,IWL,SAD,sad,sad,neutral,False
1027_IWW_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IWW_ANG_XX.wav,1027,IWW,ANG,angry,angry,happy,False
1027_IWW_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IWW_DIS_XX.wav,1027,IWW,DIS,disgust,disgust,sad,False
1027_IWW_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_IWW_NEU_XX.wav,1027,IWW,NEU,neutral,neutral,fear,False
1027_MTI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1027_MTI_FEA_XX.wav,1027,MTI,FEA,fear,fear,sad,False
1027_MTI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_MTI_NEU_XX.wav,1027,MTI,NEU,neutral,neutral,disgust,False
1027_TAI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TAI_HAP_XX.wav,1027,TAI,HAP,happy,happy,fear,False
1027_TAI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TAI_SAD_XX.wav,1027,TAI,SAD,sad,sad,disgust,False
1027_TIE_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TIE_FEA_XX.wav,1027,TIE,FEA,fear,fear,disgust,False
1027_TIE_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TIE_HAP_XX.wav,1027,TIE,HAP,happy,happy,sad,False
1027_TSI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TSI_FEA_XX.wav,1027,TSI,FEA,fear,fear,disgust,False
1027_TSI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TSI_HAP_XX.wav,1027,TSI,HAP,happy,happy,fear,False
1027_TSI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_TSI_NEU_XX.wav,1027,TSI,NEU,neutral,neutral,fear,False
1027_WSI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1027_WSI_DIS_XX.wav,1027,WSI,DIS,disgust,disgust,happy,False
1027_WSI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1027_WSI_FEA_XX.wav,1027,WSI,FEA,fear,fear,sad,False
1027_WSI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1027_WSI_NEU_XX.wav,1027,WSI,NEU,neutral,neutral,fear,False
1027_WSI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1027_WSI_SAD_XX.wav,1027,WSI,SAD,sad,sad,fear,False
1029_DFA_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_DFA_DIS_XX.wav,1029,DFA,DIS,disgust,disgust,angry,False
1029_DFA_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_DFA_FEA_XX.wav,1029,DFA,FEA,fear,fear,angry,False
1029_DFA_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_DFA_NEU_XX.wav,1029,DFA,NEU,neutral,neutral,happy,False
1029_DFA_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_DFA_SAD_XX.wav,1029,DFA,SAD,sad,sad,happy,False
1029_IEO_ANG_MD.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_ANG_MD.wav,1029,IEO,ANG,angry,angry,happy,False
1029_IEO_DIS_HI.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_DIS_HI.wav,1029,IEO,DIS,disgust,disgust,angry,False
1029_IEO_DIS_LO.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_DIS_LO.wav,1029,IEO,DIS,disgust,disgust,fear,False
1029_IEO_DIS_MD.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_DIS_MD.wav,1029,IEO,DIS,disgust,disgust,happy,False
1029_IEO_FEA_HI.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_FEA_HI.wav,1029,IEO,FEA,fear,fear,angry,False
1029_IEO_HAP_HI.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_HAP_HI.wav,1029,IEO,HAP,happy,happy,angry,False
1029_IEO_SAD_HI.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_SAD_HI.wav,1029,IEO,SAD,sad,sad,angry,False
1029_IEO_SAD_MD.wav,data/raw/CREMA-D/AudioWAV/1029_IEO_SAD_MD.wav,1029,IEO,SAD,sad,sad,fear,False
1029_IOM_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IOM_DIS_XX.wav,1029,IOM,DIS,disgust,disgust,neutral,False
1029_IOM_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IOM_NEU_XX.wav,1029,IOM,NEU,neutral,neutral,fear,False
1029_IOM_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IOM_SAD_XX.wav,1029,IOM,SAD,sad,sad,neutral,False
1029_ITH_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_ITH_DIS_XX.wav,1029,ITH,DIS,disgust,disgust,angry,False
1029_ITH_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_ITH_FEA_XX.wav,1029,ITH,FEA,fear,fear,happy,False
1029_ITH_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_ITH_SAD_XX.wav,1029,ITH,SAD,sad,sad,fear,False
1029_ITS_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_ITS_DIS_XX.wav,1029,ITS,DIS,disgust,disgust,angry,False
1029_ITS_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_ITS_FEA_XX.wav,1029,ITS,FEA,fear,fear,happy,False
1029_ITS_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_ITS_SAD_XX.wav,1029,ITS,SAD,sad,sad,fear,False
1029_IWL_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWL_DIS_XX.wav,1029,IWL,DIS,disgust,disgust,happy,False
1029_IWL_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWL_FEA_XX.wav,1029,IWL,FEA,fear,fear,angry,False
1029_IWL_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWL_HAP_XX.wav,1029,IWL,HAP,happy,happy,angry,False
1029_IWL_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWL_NEU_XX.wav,1029,IWL,NEU,neutral,neutral,happy,False
1029_IWL_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWL_SAD_XX.wav,1029,IWL,SAD,sad,sad,fear,False
1029_IWW_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWW_DIS_XX.wav,1029,IWW,DIS,disgust,disgust,happy,False
1029_IWW_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWW_NEU_XX.wav,1029,IWW,NEU,neutral,neutral,happy,False
1029_IWW_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_IWW_SAD_XX.wav,1029,IWW,SAD,sad,sad,fear,False
1029_MTI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_MTI_DIS_XX.wav,1029,MTI,DIS,disgust,disgust,angry,False
1029_MTI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_MTI_FEA_XX.wav,1029,MTI,FEA,fear,fear,angry,False
1029_MTI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1029_MTI_HAP_XX.wav,1029,MTI,HAP,happy,happy,angry,False
1029_MTI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_MTI_NEU_XX.wav,1029,MTI,NEU,neutral,neutral,angry,False
1029_MTI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_MTI_SAD_XX.wav,1029,MTI,SAD,sad,sad,fear,False
1029_TAI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TAI_DIS_XX.wav,1029,TAI,DIS,disgust,disgust,angry,False
1029_TAI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TAI_HAP_XX.wav,1029,TAI,HAP,happy,happy,angry,False
1029_TAI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TAI_SAD_XX.wav,1029,TAI,SAD,sad,sad,angry,False
1029_TIE_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TIE_DIS_XX.wav,1029,TIE,DIS,disgust,disgust,happy,False
1029_TIE_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TIE_SAD_XX.wav,1029,TIE,SAD,sad,sad,fear,False
1029_TSI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TSI_DIS_XX.wav,1029,TSI,DIS,disgust,disgust,angry,False
1029_TSI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TSI_FEA_XX.wav,1029,TSI,FEA,fear,fear,angry,False
1029_TSI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TSI_HAP_XX.wav,1029,TSI,HAP,happy,happy,angry,False
1029_TSI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TSI_NEU_XX.wav,1029,TSI,NEU,neutral,neutral,angry,False
1029_TSI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_TSI_SAD_XX.wav,1029,TSI,SAD,sad,sad,fear,False
1029_WSI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1029_WSI_DIS_XX.wav,1029,WSI,DIS,disgust,disgust,angry,False
1029_WSI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1029_WSI_FEA_XX.wav,1029,WSI,FEA,fear,fear,angry,False
1029_WSI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1029_WSI_NEU_XX.wav,1029,WSI,NEU,neutral,neutral,happy,False
1029_WSI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1029_WSI_SAD_XX.wav,1029,WSI,SAD,sad,sad,happy,False
1034_DFA_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_DFA_DIS_XX.wav,1034,DFA,DIS,disgust,disgust,sad,False
1034_DFA_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_DFA_FEA_XX.wav,1034,DFA,FEA,fear,fear,sad,False
1034_IEO_ANG_LO.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_ANG_LO.wav,1034,IEO,ANG,angry,angry,sad,False
1034_IEO_DIS_HI.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_DIS_HI.wav,1034,IEO,DIS,disgust,disgust,angry,False
1034_IEO_DIS_LO.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_DIS_LO.wav,1034,IEO,DIS,disgust,disgust,sad,False
1034_IEO_FEA_HI.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_FEA_HI.wav,1034,IEO,FEA,fear,fear,angry,False
1034_IEO_FEA_LO.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_FEA_LO.wav,1034,IEO,FEA,fear,fear,sad,False
1034_IEO_FEA_MD.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_FEA_MD.wav,1034,IEO,FEA,fear,fear,happy,False
1034_IEO_HAP_HI.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_HAP_HI.wav,1034,IEO,HAP,happy,happy,angry,False
1034_IEO_HAP_LO.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_HAP_LO.wav,1034,IEO,HAP,happy,happy,neutral,False
1034_IEO_SAD_HI.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_SAD_HI.wav,1034,IEO,SAD,sad,sad,fear,False
1034_IEO_SAD_MD.wav,data/raw/CREMA-D/AudioWAV/1034_IEO_SAD_MD.wav,1034,IEO,SAD,sad,sad,happy,False
1034_IOM_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IOM_DIS_XX.wav,1034,IOM,DIS,disgust,disgust,neutral,False
1034_IOM_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IOM_FEA_XX.wav,1034,IOM,FEA,fear,fear,neutral,False
1034_ITH_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_ITH_DIS_XX.wav,1034,ITH,DIS,disgust,disgust,neutral,False
1034_ITH_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_ITH_FEA_XX.wav,1034,ITH,FEA,fear,fear,neutral,False
1034_ITH_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1034_ITH_NEU_XX.wav,1034,ITH,NEU,neutral,neutral,sad,False
1034_ITS_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_ITS_DIS_XX.wav,1034,ITS,DIS,disgust,disgust,fear,False
1034_ITS_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1034_ITS_NEU_XX.wav,1034,ITS,NEU,neutral,neutral,fear,False
1034_IWL_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWL_DIS_XX.wav,1034,IWL,DIS,disgust,disgust,sad,False
1034_IWL_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWL_FEA_XX.wav,1034,IWL,FEA,fear,fear,neutral,False
1034_IWL_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWL_HAP_XX.wav,1034,IWL,HAP,happy,happy,sad,False
1034_IWW_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWW_DIS_XX.wav,1034,IWW,DIS,disgust,disgust,sad,False
1034_IWW_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWW_FEA_XX.wav,1034,IWW,FEA,fear,fear,sad,False
1034_IWW_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWW_HAP_XX.wav,1034,IWW,HAP,happy,happy,neutral,False
1034_IWW_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1034_IWW_NEU_XX.wav,1034,IWW,NEU,neutral,neutral,sad,False
1034_MTI_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1034_MTI_ANG_XX.wav,1034,MTI,ANG,angry,angry,happy,False
1034_MTI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_MTI_DIS_XX.wav,1034,MTI,DIS,disgust,disgust,neutral,False
1034_MTI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_MTI_FEA_XX.wav,1034,MTI,FEA,fear,fear,happy,False
1034_MTI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1034_MTI_NEU_XX.wav,1034,MTI,NEU,neutral,neutral,sad,False
1034_MTI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1034_MTI_SAD_XX.wav,1034,MTI,SAD,sad,sad,neutral,False
1034_TAI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TAI_FEA_XX.wav,1034,TAI,FEA,fear,fear,neutral,False
1034_TAI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TAI_HAP_XX.wav,1034,TAI,HAP,happy,happy,neutral,False
1034_TAI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TAI_SAD_XX.wav,1034,TAI,SAD,sad,sad,fear,False
1034_TIE_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TIE_ANG_XX.wav,1034,TIE,ANG,angry,angry,happy,False
1034_TIE_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TIE_DIS_XX.wav,1034,TIE,DIS,disgust,disgust,happy,False
1034_TIE_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TIE_FEA_XX.wav,1034,TIE,FEA,fear,fear,happy,False
1034_TIE_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TIE_HAP_XX.wav,1034,TIE,HAP,happy,happy,neutral,False
1034_TIE_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TIE_NEU_XX.wav,1034,TIE,NEU,neutral,neutral,sad,False
1034_TSI_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TSI_ANG_XX.wav,1034,TSI,ANG,angry,angry,neutral,False
1034_TSI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TSI_DIS_XX.wav,1034,TSI,DIS,disgust,disgust,sad,False
1034_TSI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TSI_FEA_XX.wav,1034,TSI,FEA,fear,fear,sad,False
1034_TSI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TSI_HAP_XX.wav,1034,TSI,HAP,happy,happy,fear,False
1034_TSI_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1034_TSI_NEU_XX.wav,1034,TSI,NEU,neutral,neutral,sad,False
1034_WSI_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1034_WSI_ANG_XX.wav,1034,WSI,ANG,angry,angry,disgust,False
1034_WSI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1034_WSI_DIS_XX.wav,1034,WSI,DIS,disgust,disgust,sad,False
1034_WSI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1034_WSI_HAP_XX.wav,1034,WSI,HAP,happy,happy,neutral,False
1036_DFA_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1036_DFA_DIS_XX.wav,1036,DFA,DIS,disgust,disgust,happy,False
1036_DFA_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_DFA_FEA_XX.wav,1036,DFA,FEA,fear,fear,happy,False
1036_DFA_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_DFA_SAD_XX.wav,1036,DFA,SAD,sad,sad,angry,False
1036_IEO_ANG_LO.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_ANG_LO.wav,1036,IEO,ANG,angry,angry,happy,False
1036_IEO_DIS_HI.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_DIS_HI.wav,1036,IEO,DIS,disgust,disgust,angry,False
1036_IEO_FEA_HI.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_FEA_HI.wav,1036,IEO,FEA,fear,fear,angry,False
1036_IEO_FEA_LO.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_FEA_LO.wav,1036,IEO,FEA,fear,fear,happy,False
1036_IEO_HAP_HI.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_HAP_HI.wav,1036,IEO,HAP,happy,happy,angry,False
1036_IEO_SAD_HI.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_SAD_HI.wav,1036,IEO,SAD,sad,sad,disgust,False
1036_IEO_SAD_LO.wav,data/raw/CREMA-D/AudioWAV/1036_IEO_SAD_LO.wav,1036,IEO,SAD,sad,sad,disgust,False
1036_IOM_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IOM_ANG_XX.wav,1036,IOM,ANG,angry,angry,disgust,False
1036_IOM_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IOM_FEA_XX.wav,1036,IOM,FEA,fear,fear,happy,False
1036_IOM_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IOM_HAP_XX.wav,1036,IOM,HAP,happy,happy,disgust,False
1036_IOM_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IOM_SAD_XX.wav,1036,IOM,SAD,sad,sad,disgust,False
1036_ITH_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITH_DIS_XX.wav,1036,ITH,DIS,disgust,disgust,angry,False
1036_ITH_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITH_FEA_XX.wav,1036,ITH,FEA,fear,fear,angry,False
1036_ITH_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITH_SAD_XX.wav,1036,ITH,SAD,sad,sad,angry,False
1036_ITS_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITS_FEA_XX.wav,1036,ITS,FEA,fear,fear,happy,False
1036_ITS_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITS_HAP_XX.wav,1036,ITS,HAP,happy,happy,angry,False
1036_ITS_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITS_NEU_XX.wav,1036,ITS,NEU,neutral,neutral,disgust,False
1036_ITS_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_ITS_SAD_XX.wav,1036,ITS,SAD,sad,sad,disgust,False
1036_IWL_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWL_DIS_XX.wav,1036,IWL,DIS,disgust,disgust,angry,False
1036_IWL_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWL_FEA_XX.wav,1036,IWL,FEA,fear,fear,angry,False
1036_IWL_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWL_HAP_XX.wav,1036,IWL,HAP,happy,happy,angry,False
1036_IWL_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWL_SAD_XX.wav,1036,IWL,SAD,sad,sad,disgust,False
1036_IWW_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWW_FEA_XX.wav,1036,IWW,FEA,fear,fear,angry,False
1036_IWW_NEU_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWW_NEU_XX.wav,1036,IWW,NEU,neutral,neutral,sad,False
1036_IWW_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_IWW_SAD_XX.wav,1036,IWW,SAD,sad,sad,disgust,False
1036_MTI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1036_MTI_DIS_XX.wav,1036,MTI,DIS,disgust,disgust,angry,False
1036_MTI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_MTI_FEA_XX.wav,1036,MTI,FEA,fear,fear,angry,False
1036_MTI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1036_MTI_HAP_XX.wav,1036,MTI,HAP,happy,happy,angry,False
1036_MTI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_MTI_SAD_XX.wav,1036,MTI,SAD,sad,sad,disgust,False
1036_TAI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TAI_FEA_XX.wav,1036,TAI,FEA,fear,fear,angry,False
1036_TAI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TAI_HAP_XX.wav,1036,TAI,HAP,happy,happy,angry,False
1036_TAI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TAI_SAD_XX.wav,1036,TAI,SAD,sad,sad,disgust,False
1036_TIE_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TIE_ANG_XX.wav,1036,TIE,ANG,angry,angry,disgust,False
1036_TIE_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TIE_FEA_XX.wav,1036,TIE,FEA,fear,fear,sad,False
1036_TSI_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TSI_DIS_XX.wav,1036,TSI,DIS,disgust,disgust,angry,False
1036_TSI_FEA_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TSI_FEA_XX.wav,1036,TSI,FEA,fear,fear,happy,False
1036_TSI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_TSI_SAD_XX.wav,1036,TSI,SAD,sad,sad,angry,False
1036_WSI_HAP_XX.wav,data/raw/CREMA-D/AudioWAV/1036_WSI_HAP_XX.wav,1036,WSI,HAP,happy,happy,angry,False
1036_WSI_SAD_XX.wav,data/raw/CREMA-D/AudioWAV/1036_WSI_SAD_XX.wav,1036,WSI,SAD,sad,sad,angry,False
1040_DFA_ANG_XX.wav,data/raw/CREMA-D/AudioWAV/1040_DFA_ANG_XX.wav,1040,DFA,ANG,angry,angry,neutral,False
1040_DFA_DIS_XX.wav,data/raw/CREMA-D/AudioWAV/1040_DFA_DIS_XX.wav,1040,DFA,DIS,disgust,disgust,sad,False
1040_IEO_ANG_LO.wav,data/raw/CREMA-D/AudioWAV/1040_IEO_ANG_LO.wav,1040,IEO,ANG,angry,angry,happy,False
1040_IEO_DIS_LO.wav,data/raw/CREMA-D/AudioWAV/1040_IEO_DIS_LO.wav,1040,IEO,DIS,disgust,disgust,sad,False
1040_IEO_DIS_MD.wav,data/raw/CREMA-D/AudioWAV/1040_IEO_DIS_MD.wav,1040,IEO,DIS,disgust,disgust,fear,False
1040_IEO_HAP_MD.wav,data/raw/CREMA-D/AudioWAV/1040_IEO_HAP_MD.wav,1040,IEO,HAP,happy,happy,fear,False
